Date,Temperatur,Hujan,Arah Angin,Kelembaban,UV,Kecepatan Angin,Tekanan Udara,hari_ke,month,hour
9/6/2022 0:00,24.7,0,2.635447171,94.92,0,0.32,1008.9,245.5890411,9,0
9/6/2022 1:00,24.18,0,2.635447171,94.92,0,0,1008.2,245.5890411,9,1
9/6/2022 2:00,24.2,0,4.50294947,94.92,0,0.43,1007.7,245.5890411,9,2
9/6/2022 3:00,24.12,0,5.969026042,94.92,0,0.6,1007.38,245.5890411,9,3
9/6/2022 4:00,24,0,2.35619449,94.92,0,0.58,1007.1,245.5890411,9,4
9/6/2022 5:00,24,0,2.094395102,94.92,0,0.1,1007.2,245.5890411,9,5
9/6/2022 6:00,24.1,0,2.094395102,94.92,0,0.19,1008.2,245.5890411,9,6
9/6/2022 7:00,24.5,0,2.49582083,94.92,0,0.31,1008.9,245.5890411,9,7
9/6/2022 8:00,25,0,4.450589593,94.92,0,0.52,1009.6,245.5890411,9,8
9/6/2022 9:00,26.2,0,2.565634,94.92,0,2.05,1009.8,245.5890411,9,9
9/6/2022 10:00,27.38,0,4.468042885,91.1,0,0.93,1009.72,245.5890411,9,10
9/6/2022 11:00,27.5,0,2.234021443,89.7,0,2.23,1008.88,245.5890411,9,11
9/6/2022 12:00,28.7,0,1.570796327,83.26,0,1.59,1008,245.5890411,9,12
9/6/2022 13:00,30.8,0,5.288347634,74.52,0,2.39,1006.64,245.5890411,9,13
9/6/2022 14:00,27.3,0,3.054326191,87.4,0,4.37,1006.34,245.5890411,9,14
9/6/2022 15:00,26.4,0,4.834562028,92.6,0,2.76,1005.98,245.5890411,9,15
9/6/2022 16:00,26.86,0,4.188790205,90.34,0,3.22,1006.06,245.5890411,9,16
9/6/2022 17:00,26.6,0,4.066617157,92.7,0,1.03,1006.36,245.5890411,9,17
9/6/2022 18:00,25.7,0,2.408554368,94.92,0,2.87,1007.14,245.5890411,9,18
9/6/2022 19:00,25.4,0,2.129301687,94.92,0,0.33,1008.24,245.5890411,9,19
9/6/2022 20:00,25.1,0,2.635447171,94.92,0,0,1008.6,245.5890411,9,20
9/6/2022 21:00,24.6,0,2.635447171,94.92,0,0.1,1008.8,245.5890411,9,21
9/6/2022 22:00,24.5,0,2.740166926,94.92,0,0,1009.78,245.5890411,9,22
9/6/2022 23:00,24.4,0,2.740166926,94.92,0,0.09,1009.8,245.5890411,9,23
9/7/2022 0:00,24,0,2.705260341,94.92,0,0,1009.34,246.5753425,9,0
9/7/2022 1:00,23.8,0,2.705260341,94.92,0,0,1008.9,246.5753425,9,1
9/7/2022 2:00,23.68,0,2.705260341,94.92,0,0,1007.98,246.5753425,9,2
9/7/2022 3:00,23.36,0,2.705260341,94.92,0,0,1007.74,246.5753425,9,3
9/7/2022 4:00,23.3,0,2.705260341,94.92,0,0.09,1007.9,246.5753425,9,4
9/7/2022 5:00,22.96,0,2.49582083,94.92,0,0.32,1007.82,246.5753425,9,5
9/7/2022 6:00,22.8,0,2.49582083,94.92,0,0.08,1008.52,246.5753425,9,6
9/7/2022 7:00,24,0,2.024581932,94.92,0,0.59,1009.24,246.5753425,9,7
9/7/2022 8:00,28.1,0,2.460914245,89.32,0,4.72,1009.8,246.5753425,9,8
9/7/2022 9:00,29.8,0,2.199114858,83.38,0,5.86,1010.3,246.5753425,9,9
9/7/2022 10:00,32.18,0,2.478367538,73.82,0,4.77,1010,246.5753425,9,10
9/7/2022 11:00,32.2,0,1.570796327,72.04,0,6.98,1009.5,246.5753425,9,11
9/7/2022 12:00,33.36,0,3.298672286,66.12,0,3.82,1008.1,246.5753425,9,12
9/7/2022 13:00,25.8,0,2.408554368,94.92,0,7.36,1008.04,246.5753425,9,13
9/7/2022 14:00,28.5,0.6,3.141592654,84.22,0,5.19,1006.82,246.5753425,9,14
9/7/2022 15:00,30.8,0,2.565634,70.56,0,6.29,1006.1,246.5753425,9,15
9/7/2022 16:00,30.8,0,2.234021443,73,0,10.73,1006.1,246.5753425,9,16
9/8/2022 8:24,26.46,1.2,2.775073511,93.3,0,6.01,1012.02,247.5616438,9,8
9/8/2022 8:28,26.5,0,2.740166926,92.62,0,0,1012.1,247.5616438,9,8
9/8/2022 9:00,26,0,5.759586532,94.92,0,0.5,1012.8,247.5616438,9,9
9/8/2022 10:00,26,0,2.391101075,94.92,0,0.97,1012.88,247.5616438,9,10
9/8/2022 11:00,25.8,0,6.213372137,94.92,0,1.37,1012.3,247.5616438,9,11
9/8/2022 12:00,25.5,0.2,5.253441049,94.92,0,3.21,1011.6,247.5616438,9,12
9/8/2022 13:00,26.2,0.4,4.468042885,94.92,0,6.92,1010.5,247.5616438,9,13
9/8/2022 14:00,26.3,0.2,4.258603375,94.92,0,3.24,1009.4,247.5616438,9,14
9/8/2022 15:00,26.9,0,4.4331363,93.7,0,3.97,1008.9,247.5616438,9,15
9/8/2022 16:00,26.6,0,0,93.96,0,0.61,1008.52,247.5616438,9,16
9/8/2022 17:00,25.8,0,0,94.92,0,0,1008.32,247.5616438,9,17
9/8/2022 18:00,25.04,0,0,94.92,0,0,1008.52,247.5616438,9,18
9/8/2022 19:00,24.8,0,0,94.92,0,0,1009.18,247.5616438,9,19
9/8/2022 20:00,24.6,0,0,94.92,0,0,1010.2,247.5616438,9,20
9/8/2022 21:00,24.7,0,0,94.92,0,0,1010.9,247.5616438,9,21
9/8/2022 22:00,24.4,0,0,94.92,0,0,1011.48,247.5616438,9,22
9/8/2022 23:00,24.2,0,0,94.92,0,0,1011.14,247.5616438,9,23
9/9/2022 0:00,24.26,0,0,94.92,0,0,1010.8,248.5479452,9,0
9/9/2022 1:00,24.3,0,0,94.92,0,0.1,1009.96,248.5479452,9,1
9/9/2022 2:00,24.18,0,1.93731547,94.92,0,0,1009.3,248.5479452,9,2
9/9/2022 3:00,24,0,1.93731547,94.92,0,0,1008.8,248.5479452,9,3
9/9/2022 4:00,23.9,0,1.93731547,94.92,0,0,1008.64,248.5479452,9,4
9/9/2022 5:00,23.6,0,1.93731547,94.92,0,0,1008.8,248.5479452,9,5
9/9/2022 6:00,23.4,0,1.93731547,94.92,0,0,1009.68,248.5479452,9,6
9/9/2022 7:00,24.9,0,1.93731547,94.92,0,0.39,1010.32,248.5479452,9,7
9/9/2022 8:00,26.58,0,2.391101075,94.92,0,2.11,1010.8,248.5479452,9,8
9/9/2022 9:00,29.2,0,2.059488517,84.4,0,7.93,1011.42,248.5479452,9,9
9/9/2022 10:00,29.9,0,1.989675347,78.76,0,8.97,1011.2,248.5479452,9,10
9/9/2022 11:00,31.2,0,1.884955592,72.56,0,8.83,1010.4,248.5479452,9,11
9/9/2022 12:00,30,0,2.35619449,77.38,0,6.03,1009.9,248.5479452,9,12
9/9/2022 13:00,30.9,0,1.134464014,73.02,0,6.16,1008.72,248.5479452,9,13
9/9/2022 14:00,31.3,0,5.585053606,72.9,0,7.64,1007.7,248.5479452,9,14
9/9/2022 15:00,30.58,0,2.391101075,73.7,0,5.71,1007.52,248.5479452,9,15
9/9/2022 16:00,27.69,0,2.190388211,84.31,0,7.885,1008.28,248.5479452,9,16
9/9/2022 17:00,24.8,0,1.989675347,94.92,0,10.06,1009.04,248.5479452,9,17
9/9/2022 18:00,23.7,0.2,2.094395102,94.92,0,12.22,1009.92,248.5479452,9,18
9/9/2022 19:00,23.5,0.8,2.251474735,94.92,0,6.44,1010.16,248.5479452,9,19
9/9/2022 20:00,23.5,0,2.164208272,94.92,0,0.96,1011.44,248.5479452,9,20
9/9/2022 21:00,23.8,0,4.468042885,94.92,0,0.69,1012.02,248.5479452,9,21
9/9/2022 22:00,23.86,0,4.468042885,94.92,0,0,1012.1,248.5479452,9,22
9/9/2022 23:00,23.84,0,1.989675347,94.92,0,0.09,1011.64,248.5479452,9,23
9/10/2022 0:00,23.66,0,1.989675347,94.92,0,0.3,1010.9,249.5342466,9,0
9/10/2022 1:00,23.8,0,2.722713633,94.92,0,0,1010.1,249.5342466,9,1
9/10/2022 2:00,23.6,0,2.722713633,94.92,0,0,1009.7,249.5342466,9,2
9/10/2022 3:00,23.6,0,2.722713633,94.92,0,0,1009.62,249.5342466,9,3
9/10/2022 4:00,23.5,0.2,4.188790205,94.92,0,0.2,1009.82,249.5342466,9,4
9/10/2022 5:00,23.4,1,4.188790205,94.92,0,0,1010,249.5342466,9,5
9/10/2022 6:00,23.4,0.2,3.403392041,94.92,0,0.09,1010.4,249.5342466,9,6
9/10/2022 7:00,23.8,0.2,3.403392041,94.92,0,0.4,1011.14,249.5342466,9,7
9/10/2022 8:00,24.8,0,3.403392041,94.92,0,1.52,1011.5,249.5342466,9,8
9/10/2022 9:00,26.1,0,3.211405824,94.92,0,2.62,1012.08,249.5342466,9,9
9/10/2022 10:00,28.1,0,4.188790205,87.62,0,4.95,1011.9,249.5342466,9,10
9/10/2022 11:00,30.1,0,4.677482395,77.68,0,5.22,1010.4,249.5342466,9,11
9/10/2022 12:00,29.8,0.2,3.141592654,74.16,0,7.76,1009.42,249.5342466,9,12
9/12/2022 8:54,26.5,0.2,3.979350695,93.06,0,0,1010.06,251.5068493,9,8
9/12/2022 9:00,26.8,0,4.57276264,92.1,0,1.12,1010.08,251.5068493,9,9
9/12/2022 10:00,27.2,0,4.57276264,90.72,0,3.64,1010.4,251.5068493,9,10
9/12/2022 11:00,30.2,0,4.415683008,83.52,0,3.4,1009.58,251.5068493,9,11
9/12/2022 12:00,31,0,4.921828491,74.44,0,3.91,1008.4,251.5068493,9,12
9/12/2022 13:00,32.5,0,3.368485456,70.68,0,4.95,1007.2,251.5068493,9,13
9/12/2022 14:00,31.8,0,4.71238898,69.9,0,3.9,1006.2,251.5068493,9,14
9/12/2022 15:00,30.2,0,2.705260341,75.18,0,4.99,1005.9,251.5068493,9,15
9/12/2022 16:00,28.8,0,2.914699851,86.82,0,3.13,1006,251.5068493,9,16
9/12/2022 17:00,26.7,0.2,3.298672286,94.92,0,3.06,1006.14,251.5068493,9,17
9/12/2022 18:00,26,0,3.298672286,94.92,0,0,1006.52,251.5068493,9,18
9/12/2022 19:00,24.9,0,2.827433388,94.92,0,0.1,1007.52,251.5068493,9,19
9/12/2022 20:00,24.1,0,2.827433388,94.92,0,0,1008.4,251.5068493,9,20
9/12/2022 21:00,23.9,0,2.827433388,94.92,0,0,1009.06,251.5068493,9,21
9/12/2022 22:00,23.5,0,2.827433388,94.92,0,0,1009.74,251.5068493,9,22
9/12/2022 23:00,23.3,0,2.827433388,94.92,0,0,1010.02,251.5068493,9,23
9/13/2022 0:00,22.8,0,2.827433388,94.92,0,0,1009.68,252.4931507,9,0
9/13/2022 1:00,22.4,0,2.827433388,94.92,0,0,1009.2,252.4931507,9,1
9/13/2022 2:00,22.3,0,2.827433388,94.92,0,0,1008.96,252.4931507,9,2
9/13/2022 3:00,22.4,0,2.827433388,94.92,0,0,1008.32,252.4931507,9,3
9/13/2022 4:00,22.3,0,2.827433388,94.92,0,0,1008.7,252.4931507,9,4
9/13/2022 5:00,22.04,0,2.827433388,94.92,0,0,1008.74,252.4931507,9,5
9/13/2022 6:00,22,0,2.827433388,94.92,0,0,1009.68,252.4931507,9,6
9/13/2022 7:00,25.9,0,2.696533694,87.11,0,3.32,1010.68,252.4931507,9,7
9/13/2022 9:00,29.8,0,2.565634,79.3,0,6.64,1011.68,252.4931507,9,9
9/13/2022 11:00,32.8,0,2.49582083,67.44,0,8.31,1010.92,252.4931507,9,11
9/13/2022 12:00,32.7,0,1.850049007,64.26,0,5.28,1010.14,252.4931507,9,12
9/13/2022 13:00,33,0,2.443460953,63.58,0,6.29,1008.98,252.4931507,9,13
9/13/2022 14:00,34.9,0,2.879793266,56.16,0,4.97,1007.9,252.4931507,9,14
9/13/2022 15:00,33.2,0,1.623156204,59.52,0,6.32,1007.5,252.4931507,9,15
9/13/2022 16:00,33.1,0,1.605702912,60.92,0,8.45,1007.6,252.4931507,9,16
9/13/2022 17:00,30.7,0,2.268928028,72.72,0,5.9,1007.8,252.4931507,9,17
9/13/2022 18:00,27.06,0,5.445427266,88.92,0,0.96,1008.96,252.4931507,9,18
9/13/2022 19:00,26,0,0.052359878,92.9,0,0.24,1010.2,252.4931507,9,19
9/13/2022 20:00,25.7,0,0.052359878,94.36,0,0.29,1011.2,252.4931507,9,20
9/13/2022 21:00,26.1,0,2.670353756,90.8,0,2.67,1011.62,252.4931507,9,21
9/13/2022 22:00,25.4,0,2.740166926,93.9,0,1.76,1012,252.4931507,9,22
9/13/2022 23:00,24.74,0,2.548180708,94.92,0,1.01,1011.9,252.4931507,9,23
9/14/2022 0:00,24.5,0,2.548180708,94.92,0,1.26,1011.62,253.4794521,9,0
9/14/2022 2:00,23.94,0,2.757620218,94.92,0,0,1010.42,253.4794521,9,2
9/14/2022 3:00,23.78,0,2.757620218,94.92,0,0.08,1010.2,253.4794521,9,3
9/14/2022 4:00,23.5,0,2.478367538,94.92,0,0,1010.4,253.4794521,9,4
9/14/2022 5:00,23.36,0,2.478367538,94.92,0,0,1010.48,253.4794521,9,5
9/14/2022 7:00,25,0,2.478367538,94.92,0,0,1011.6,253.4794521,9,7
9/14/2022 8:00,28.5,0,2.600540585,80.4,0,5.6,1012,253.4794521,9,8
9/14/2022 9:00,30.2,0,1.308996939,71.96,0,12.08,1012.18,253.4794521,9,9
9/14/2022 10:00,32.2,0,2.513274123,66.34,0,11.72,1011.94,253.4794521,9,10
9/14/2022 11:00,31.9,0,2.827433388,66.68,0,11.76,1011.14,253.4794521,9,11
9/14/2022 12:00,31.7,0,2.914699851,68.86,0,10.63,1010.9,253.4794521,9,12
9/14/2022 13:00,32.4,0,2.199114858,68.44,0,5.71,1010.6,253.4794521,9,13
9/14/2022 14:00,32.6,0,0,61.68,0,4.44,1009.8,253.4794521,9,14
9/14/2022 15:00,31.2,0,4.660029103,65.44,0,3.86,1008.88,253.4794521,9,15
9/14/2022 16:00,30.56,0,0.261799388,71.5,0,1.61,1008.22,253.4794521,9,16
9/14/2022 17:00,29.6,0,2.862339973,76,0,1.16,1008.66,253.4794521,9,17
9/14/2022 18:00,27.4,0,3.211405824,88.04,0,0.5,1009.36,253.4794521,9,18
9/14/2022 19:00,25.4,0,2.687807048,94.92,0,0,1010.24,253.4794521,9,19
9/14/2022 20:00,24.8,0,2.687807048,94.92,0,0,1011.06,253.4794521,9,20
9/14/2022 23:00,23.7,0,2.687807048,94.92,0,0,1012.4,253.4794521,9,23
9/15/2022 1:00,23.5,0,2.687807048,94.92,0,0.08,1011,254.4657534,9,1
9/15/2022 2:00,23.6,0,2.478367538,94.92,0,0,1010.6,254.4657534,9,2
9/15/2022 3:00,23.5,0,2.478367538,94.92,0,0,1009.94,254.4657534,9,3
9/15/2022 6:00,22.6,0,2.478367538,94.92,0,0,1010.2,254.4657534,9,6
9/15/2022 7:00,24.1,0,2.478367538,94.92,0,0.87,1010.88,254.4657534,9,7
9/15/2022 8:00,27.5,0,2.740166926,90.68,0,4.36,1010.74,254.4657534,9,8
9/15/2022 9:00,30.78,0,1.954768762,73.72,0,6.01,1010.4,254.4657534,9,9
9/15/2022 10:00,32.6,0,0.453785606,67.58,0,5.82,1010.1,254.4657534,9,10
9/15/2022 11:00,32.7,0,0.898844565,65.42,0,6.51,1008.39,254.4657534,9,11
9/15/2022 14:00,34,0,1.343903524,62.4,0,7.42,1006.68,254.4657534,9,14
9/15/2022 15:00,33.52,0,6.248278722,62,1.36,11.93,1006.32,254.4657534,9,15
9/15/2022 16:00,32.2,0,3.368485456,67.32,0.79,5.24,1005.98,254.4657534,9,16
9/15/2022 17:00,30.7,0,0,73.22,0.37,4.8,1006.4,254.4657534,9,17
9/15/2022 18:00,28.1,0,6.195918845,83.38,0,2.69,1007.6,254.4657534,9,18
9/15/2022 19:00,25.7,0,3.054326191,91.32,0,0.86,1008.44,254.4657534,9,19
9/15/2022 20:00,24.8,0,3.054326191,94.92,0,0,1009.28,254.4657534,9,20
9/15/2022 21:00,24.68,0,3.054326191,94.92,0,0,1009.9,254.4657534,9,21
9/15/2022 22:00,24.5,0,3.054326191,94.92,0,0,1009.98,254.4657534,9,22
9/15/2022 23:00,24.1,0,3.054326191,94.92,0,0,1010,254.4657534,9,23
9/16/2022 2:00,23.56,0,3.071779484,94.92,0,0,1008.2,255.4520548,9,2
9/16/2022 3:00,23.1,0,3.071779484,94.92,0,0,1008.16,255.4520548,9,3
9/16/2022 4:00,22.9,0,3.071779484,94.92,0,0,1008.3,255.4520548,9,4
9/16/2022 5:00,22.6,0,3.071779484,94.92,0,0,1008.68,255.4520548,9,5
9/16/2022 6:00,22.8,0,3.071779484,94.92,0.05,0.1,1009.2,255.4520548,9,6
9/16/2022 7:00,23.8,0,1.8675023,94.92,0.61,0.11,1009.8,255.4520548,9,7
9/16/2022 8:00,28.5,0,2.548180708,83.96,1.57,5.39,1010.02,255.4520548,9,8
9/16/2022 9:00,30.5,0,2.460914245,75.58,4.4,8.94,1010.04,255.4520548,9,9
9/16/2022 10:00,32.9,0,1.326450232,61.9,6.37,6.05,1009.54,255.4520548,9,10
9/16/2022 11:00,34.6,0,4.71238898,56.22,6.45,7.51,1008.9,255.4520548,9,11
9/16/2022 13:00,35.7,0,2.932153143,54.86,2.24,8.19,1006.7,255.4520548,9,13
9/16/2022 14:00,35.76,0,2.49582083,52.86,3.88,9.03,1005.9,255.4520548,9,14
9/16/2022 15:00,34.1,0,0.191986218,53.72,1.91,9.35,1005.2,255.4520548,9,15
9/16/2022 16:00,32.8,0,2.14675498,62.18,1.25,6.64,1005.18,255.4520548,9,16
9/16/2022 17:00,31.8,0,2.879793266,63.94,0.5,5.25,1005.6,255.4520548,9,17
9/16/2022 18:00,29.1,0,0.27925268,74.38,0,3.18,1006.4,255.4520548,9,18
9/16/2022 19:00,26.9,0,3.577924967,85.16,0,0.41,1007.28,255.4520548,9,19
9/16/2022 20:00,25.3,0,3.577924967,94,0,0,1007.96,255.4520548,9,20
9/16/2022 21:00,24.8,0,3.577924967,94.92,0,0,1008.8,255.4520548,9,21
9/16/2022 22:00,24.18,0,3.577924967,94.92,0,0,1009.04,255.4520548,9,22
9/16/2022 23:00,23.9,0,3.577924967,94.92,0,0,1008.66,255.4520548,9,23
9/17/2022 0:00,23.9,0,3.577924967,94.92,0,0,1008,256.4383562,9,0
9/17/2022 1:00,23.4,0,3.577924967,94.92,0,0,1007.9,256.4383562,9,1
9/17/2022 2:00,23.3,0,2.984513021,94.92,0,0.09,1007.4,256.4383562,9,2
9/17/2022 3:00,23.4,0,2.984513021,94.92,0,0,1007.3,256.4383562,9,3
9/17/2022 4:00,23.36,0,2.984513021,94.92,0,0.54,1007.6,256.4383562,9,4
9/17/2022 5:00,22.9,0,4.625122518,94.92,0,0,1008,256.4383562,9,5
9/17/2022 6:00,22.9,0,4.625122518,94.92,0.05,0,1008.3,256.4383562,9,6
9/17/2022 7:00,24.1,0,2.565634,94.92,0.57,0.62,1008.9,256.4383562,9,7
9/17/2022 8:00,27,0,2.914699851,93.1,1.51,3.71,1009.52,256.4383562,9,8
9/17/2022 9:00,31.3,0,2.792526803,71.3,3.09,5.17,1009.5,256.4383562,9,9
9/17/2022 10:00,32.5,0,2.565634,66.52,5.01,5.97,1009.08,256.4383562,9,10
9/17/2022 11:00,34.2,0,2.722713633,63.72,7.5,8.08,1008.14,256.4383562,9,11
9/17/2022 12:00,32.3,0,2.35619449,71.1,4.72,6.43,1007.9,256.4383562,9,12
9/17/2022 13:00,32.9,0,3.298672286,68.32,2.22,9.24,1007.1,256.4383562,9,13
9/17/2022 14:00,32.7,0,2.129301687,64.56,4.34,8.89,1006.18,256.4383562,9,14
9/17/2022 15:00,32.5,0,2.879793266,63.92,1.89,8.65,1005.7,256.4383562,9,15
9/17/2022 16:00,32,0,4.71238898,67.46,1.1,7.63,1005.62,256.4383562,9,16
9/17/2022 17:00,30.5,0,4.71238898,72.54,0.36,5.57,1006.4,256.4383562,9,17
9/17/2022 18:00,28.62,0,3.647738137,82.18,0,1.33,1007.32,256.4383562,9,18
9/17/2022 19:00,26.6,0,0.453785606,93,0,1.34,1007.7,256.4383562,9,19
9/17/2022 20:00,25.4,0,0.453785606,94.92,0,0,1008.34,256.4383562,9,20
9/17/2022 21:00,25.3,0,0.453785606,94.92,0,0,1008.9,256.4383562,9,21
9/17/2022 22:00,24.8,0,0.453785606,94.92,0,0,1009.76,256.4383562,9,22
9/17/2022 23:00,24.7,0,0.453785606,94.92,0,0,1009.84,256.4383562,9,23
9/18/2022 0:00,24.3,0,0.453785606,94.92,0,0.22,1009.26,257.4246575,9,0
9/18/2022 1:00,24.2,0,2.565634,94.92,0,0.1,1008.6,257.4246575,9,1
9/18/2022 2:00,24.3,0,2.565634,94.92,0,0.09,1008.08,257.4246575,9,2
9/18/2022 3:00,23.3,0,1.780235837,94.92,0,0,1008.08,257.4246575,9,3
9/18/2022 4:00,23,0,1.780235837,94.92,0,0,1008.44,257.4246575,9,4
9/18/2022 5:00,22.9,0,1.780235837,94.92,0,0,1008.8,257.4246575,9,5
9/18/2022 6:00,22.9,0,1.780235837,94.92,0.05,0,1009.3,257.4246575,9,6
9/18/2022 7:00,24.6,0,2.705260341,94.92,0.64,0.62,1009.46,257.4246575,9,7
9/18/2022 8:00,28.8,0,2.28638132,83.52,1.79,5.36,1009.98,257.4246575,9,8
9/18/2022 9:00,31.4,0,2.897246558,73.6,3.73,11.02,1010.22,257.4246575,9,9
9/18/2022 10:00,31.8,0,2.548180708,70.84,3.84,11.4,1009.9,257.4246575,9,10
9/18/2022 11:00,33.8,0,2.792526803,61.14,4.1,12.22,1009.04,257.4246575,9,11
9/18/2022 12:00,33.24,0,2.600540585,62.02,7.2,10.85,1008,257.4246575,9,12
9/18/2022 13:00,33.5,0,2.914699851,61.38,3.35,11.28,1006.9,257.4246575,9,13
9/18/2022 14:00,33.5,0,2.792526803,62.52,3.35,10.73,1006,257.4246575,9,14
9/18/2022 15:00,27,0.6,4.71238898,91.5,1.28,8.28,1005.94,257.4246575,9,15
9/18/2022 16:00,30.4,0,4.380776423,78,1.34,3.01,1005.9,257.4246575,9,16
9/18/2022 17:00,29.7,0,3.141592654,78.82,0.37,6.11,1006.5,257.4246575,9,17
9/18/2022 18:00,27.8,0,2.635447171,89.98,0,1.48,1007.4,257.4246575,9,18
9/18/2022 19:00,26.55,0,3.455751919,92.45,0,0.74,1008.17,257.4246575,9,19
9/18/2022 20:00,25.3,0,4.276056667,94.92,0,0,1008.94,257.4246575,9,20
9/18/2022 21:00,25.1,0,4.118977035,94.92,0,0.19,1009.68,257.4246575,9,21
9/18/2022 22:00,24.9,0,4.118977035,94.92,0,0,1009.8,257.4246575,9,22
9/18/2022 23:00,24.3,0,4.50294947,94.92,0,0.19,1009.6,257.4246575,9,23
9/19/2022 0:00,24.1,0,4.50294947,94.92,0,0.35,1009.16,258.4109589,9,0
9/19/2022 1:00,23.72,0,4.468042885,94.92,0,0.29,1008.5,258.4109589,9,1
9/19/2022 2:00,23.7,0,4.468042885,94.92,0,0,1008.06,258.4109589,9,2
9/19/2022 3:00,23.3,0,4.468042885,94.92,0,0,1007.82,258.4109589,9,3
9/19/2022 4:00,23.26,0,4.468042885,94.92,0,0,1007.6,258.4109589,9,4
9/19/2022 5:00,23.3,0,4.415683008,94.92,0,0.32,1007.94,258.4109589,9,5
9/19/2022 6:00,23.2,0,4.415683008,94.92,0,0,1009.02,258.4109589,9,6
9/19/2022 7:00,24.02,0,4.118977035,94.92,0.55,1.13,1009.72,258.4109589,9,7
9/19/2022 8:00,26.04,0,3.525565089,94.92,1.37,2.88,1010.1,258.4109589,9,8
9/19/2022 9:00,27.7,0,4.607669225,89.92,1.95,4.5,1010.9,258.4109589,9,9
9/19/2022 10:00,30.2,0,5.567600314,80.5,3.41,6.16,1011.04,258.4109589,9,10
9/19/2022 11:00,30.7,0,4.345869837,77.64,2.86,7,1010.2,258.4109589,9,11
9/19/2022 12:00,30.2,0,4.520402763,76.74,2.83,10.97,1008.8,258.4109589,9,12
9/19/2022 13:00,29.38,0,3.473205211,81.86,0.63,8.24,1008.54,258.4109589,9,13
9/19/2022 14:00,23.4,16.6,1.675516082,94.92,0.65,86.03,1008.26,258.4109589,9,14
9/19/2022 15:00,24.3,0.2,4.22369679,94.92,0.53,57.81,1008.2,258.4109589,9,15
9/19/2022 16:00,23.5,0.4,4.276056667,94.92,0.34,74.08,1008.28,258.4109589,9,16
9/19/2022 17:00,23.6,0.2,4.939281783,94.92,0.39,135.25,1007.88,258.4109589,9,17
9/19/2022 18:00,23.8,0,4.171336912,94.92,0,75.77,1008.82,258.4109589,9,18
9/19/2022 19:00,23.6,0,3.926990817,94.92,0,58.21,1009.7,258.4109589,9,19
9/19/2022 20:00,23.5,0,3.996803987,94.92,0,65.87,1010.2,258.4109589,9,20
9/19/2022 21:00,23.3,0,1.588249619,94.92,0,66.92,1010.54,258.4109589,9,21
9/19/2022 22:00,23.38,0,1.588249619,94.92,0,119.04,1010.64,258.4109589,9,22
9/19/2022 23:00,23.2,0,4.398229715,94.92,0,191.99,1010.3,258.4109589,9,23
9/20/2022 0:00,22.96,0,4.415683008,94.92,0,125.95,1009.5,259.3972603,9,0
9/20/2022 1:00,22.8,0,2.373647783,94.92,0,81.39,1008.86,259.3972603,9,1
9/20/2022 2:00,22.4,0,2.617993878,94.92,0,64.98,1008.56,259.3972603,9,2
9/20/2022 3:00,22.4,0,2.775073511,94.92,0,52.37,1008.1,259.3972603,9,3
9/20/2022 4:00,22.5,0,2.670353756,94.92,0,59.06,1008.1,259.3972603,9,4
9/20/2022 5:00,22.5,0,2.670353756,94.92,0,58.86,1008.42,259.3972603,9,5
9/20/2022 6:00,22.3,0,2.687807048,94.92,0.07,55.55,1008.8,259.3972603,9,6
9/20/2022 7:00,24.04,0,2.879793266,94.92,0.78,54.17,1009.4,259.3972603,9,7
9/20/2022 8:00,27.4,0,3.019419606,92.68,1.94,41.67,1010.02,259.3972603,9,8
9/20/2022 9:00,29.86,0,3.490658504,82.94,5.25,22.26,1010.46,259.3972603,9,9
9/20/2022 10:00,31.16,0,3.857177647,74.92,7.49,36.59,1010.12,259.3972603,9,10
9/20/2022 11:00,32,0,0.977384381,68.2,4.6,11.13,1009.42,259.3972603,9,11
9/20/2022 12:00,32.64,0,1.675516082,62.72,7.89,10.07,1008.16,259.3972603,9,12
9/20/2022 13:00,33.2,0,0,66.7,5.25,6.64,1006.9,259.3972603,9,13
9/20/2022 14:00,33.2,0,5.305800926,61.72,3.19,6.98,1006.1,259.3972603,9,14
9/20/2022 15:00,33.1,0,4.50294947,65.4,2.68,4.55,1005.42,259.3972603,9,15
9/20/2022 16:00,28.7,0,6.143558967,77.5,0.38,6.26,1005.7,259.3972603,9,16
9/20/2022 17:00,26.3,0,3.071779484,87.74,0.46,6.94,1006.2,259.3972603,9,17
9/20/2022 18:00,25.9,0,2.478367538,94.6,0,0.36,1007.22,259.3972603,9,18
9/20/2022 19:00,24.9,0,2.478367538,94.92,0,0,1008.3,259.3972603,9,19
9/20/2022 20:00,24.66,0,2.478367538,94.92,0,0,1008.8,259.3972603,9,20
9/20/2022 21:00,24.2,0,2.478367538,94.92,0,0.08,1009.02,259.3972603,9,21
9/20/2022 22:00,24,0,2.478367538,94.92,0,0,1009.6,259.3972603,9,22
9/20/2022 23:00,23.66,0,2.635447171,94.92,0,0.11,1009.58,259.3972603,9,23
9/21/2022 0:00,23.8,0,2.635447171,94.92,0,0,1009.12,260.3835616,9,0
9/21/2022 1:00,23.6,0,2.635447171,94.92,0,0,1008.2,260.3835616,9,1
9/21/2022 2:00,23.6,0,2.635447171,94.92,0,0,1007.82,260.3835616,9,2
9/21/2022 3:00,23.5,0,2.635447171,94.92,0,0,1007.9,260.3835616,9,3
